genre,valence,energy,tempo,danceability,acousticness,instrumentalness,loudness,emotion
Pop,0.624507122951685,0.6334082838594579,127.71532807151038,0.8323029856408026,0.16487699379149962,0.008293152152540973,-2.341574368985217,Happy / Excited
Pop,0.6651152093729363,0.5936630736878058,126.13840065378947,0.6336582307187538,0.13014053696446148,0.03209811357830171,-9.326560489315597,Happy / Excited
Pop,0.2912623251230451,0.5825254964910833,102.80753319498365,0.7114247332595275,0.06379638867181839,0.0,-2.568702462156892,Angry / Intense
Pop,0.5161335549270197,0.6581033845625509,96.62877720679815,0.6255617275474817,0.21663838845647992,0.0,-4.748603963308656,Happy / Excited
Pop,0.4599041965121793,0.6149967500248068,108.97440081655904,0.8652278184508938,0.19797541628930992,0.0,-3.8549101757936217,Angry / Intense
Pop,0.3668734525043467,0.6750636314005707,88.60494814180336,0.547181395110157,0.22952918538036854,0.056923328999770526,-5.157263437620059,Angry / Intense
Pop,0.532652757641764,0.6138675565292854,95.82217014448858,0.6080155791605292,0.1309041843560319,0.07285611131094578,-4.812763420863077,Happy / Excited
Pop,0.28554397669558995,0.6888900763273754,112.22376579375525,0.6123077999694042,0.2917514433261302,0.07154997612479755,-3.637439761767603,Angry / Intense
Pop,0.4241173715166043,0.6128945148978543,122.96895147105346,0.777554512712236,0.12812386432320652,0.010717051166809145,-7.712669948012056,Angry / Intense
Pop,0.37056900638789947,0.7475030986873038,138.34360042856235,0.6727989878419667,0.35052993468380367,0.03808180125238171,-6.790239509210249,Angry / Intense
Pop,0.6042093408262621,0.8345643879759164,117.46260941335073,0.8364643655814007,0.0,0.06109512521876119,-5.325905863523658,Happy / Excited
Pop,0.5051488974301199,0.6610112931842603,88.18646628098661,0.6580328112162489,0.25356688572676195,0.09389470223707581,-6.536540436547295,Happy / Excited
Pop,0.4287259595660219,0.5897891547698556,131.7310317655311,0.7128751109659685,0.1205359694349442,0.045663371655667806,-5.305844901303919,Angry / Intense
Pop,0.6952967485799334,0.5657536287347178,113.08506780103347,0.6407891846867843,0.0,0.034806013853228804,-4.977889455640222,Happy / Excited
Pop,0.5507670184963692,0.6218495439949824,96.76943886924379,0.6379354677234641,0.1485928225209846,0.0,-5.822571423332018,Happy / Excited
Pop,0.6106076285221808,0.8763423081452637,120.61866719247759,0.7057550390722764,0.18883311263507493,0.0,-5.553027750898433,Happy / Excited
Pop,0.559034531491154,0.9455890534982343,115.11458552828316,0.7101547342333613,0.19479323454421352,0.0,-3.214354370969959,Happy / Excited
Pop,0.6627899549030162,0.7449238336451657,104.35918817807891,0.82027943109361,0.0,0.04934285469001352,-1.119088748380043,Happy / Excited
Pop,0.4014195512303968,0.5820442724476674,119.49477047631461,0.6296524345883802,0.0,0.023428148740301368,-7.62460742745221,Angry / Intense
Pop,0.6210388645952772,0.5396690918919437,141.24901607526309,0.6016746707663764,0.15169077256914867,0.06067586086848349,-7.96172863286791,Happy / Excited
Pop,0.5841189901906194,0.8068571305138914,93.88775148158159,0.6984633858532304,0.23898241913726354,0.059091143588865525,-7.973901421756164,Happy / Excited
Pop,0.3519315080373586,0.7126329878740277,122.45477009849779,0.7050492850345877,0.25196723142454636,0.0,-5.035492605677993,Angry / Intense
Pop,0.5939608709948022,0.5642778298368358,145.98661766717134,0.7273832920911788,0.02130447541960273,0.05282768043169149,-7.449363340454643,Happy / Excited
Pop,0.6680626905613678,0.7890314694808885,105.68976522472434,0.7763376129244323,0.26191713904047476,0.0611030079997245,-1.7064140346921053,Happy / Excited
Pop,0.5131917825995694,0.5595516602771012,104.65728355561716,0.5984189715034562,0.18843474358788437,0.0370575987408322,-4.946618401339962,Happy / Excited
Pop,0.6740774873554036,0.6515602270253489,139.80301115735975,0.6535343166762044,0.6080253749884428,0.05128336738825032,-7.2143151128325655,Happy / Excited
Pop,0.3893661252908332,0.7078966898291823,114.64805822011223,0.7514000494092092,0.27098564368603173,0.01635855436715636,-7.19358743613681,Angry / Intense
Pop,0.32277291629712035,0.5964182057519575,130.84598191485208,0.7014093744130204,0.013139183193201814,0.028659046292559102,-4.729365240542326,Angry / Intense
Pop,0.41742138456983013,0.6684470127134634,118.87313077669,0.5657029702169377,0.2536681040522425,0.04803922631841172,-3.333897513649446,Angry / Intense
Pop,0.7080703078052355,0.4846796758451491,103.93262440127316,0.731503526720866,0.27706789263683135,0.0457523843153024,0.0,Content / Peaceful
Pop,0.6356335766039751,0.7862678768216719,132.31002645239803,0.7451391251305799,0.15270961330394817,0.057948461024663375,-7.045650429075144,Happy / Excited
Pop,0.5144772089889987,0.5917563742605076,119.22811209079484,0.9114658566673509,0.0,0.05431300951872567,-8.725431742379303,Happy / Excited
Pop,0.47921022013158504,0.7806740716360839,118.96420028643195,0.5722255222070695,0.09270444361100479,0.05397988744673379,-6.960733263434273,Angry / Intense
Pop,0.5824687884372963,0.6554686207884577,108.22599478591275,0.8943944089325326,0.2950878533477017,0.0,-5.1270913704611445,Happy / Excited
Pop,0.45073203028474185,0.7522920001755469,106.11218892350949,0.6685263558533101,0.2757480918470686,0.06328775970850607,-7.900592814111553,Angry / Intense
Pop,0.4998248146238578,0.5930065626606853,108.20006151139432,0.8565454240281097,0.26074725664414333,0.0,-3.6642761058904476,Angry / Intense
Pop,0.868323429551895,0.7738958312661377,95.2094505106898,0.631576592713375,0.39003667237799344,0.0,-4.612361143707544,Happy / Excited
Pop,0.6661951080144005,0.5387683434106301,117.10711965907299,0.35587326599309277,0.04634185379985653,0.007371592430341984,-7.995566363929699,Happy / Excited
Pop,0.7948616955897453,0.4783830346447241,111.39933269954524,0.6930740577286092,0.4161909933599173,0.0,-3.173672495690081,Content / Peaceful
Pop,0.5515349591529382,0.5322189618742459,124.93155211394907,0.6999059695573471,0.10996746842618081,0.023490104249500945,-6.27062719372352,Happy / Excited
Pop,0.5670276017876873,0.7294556809425257,141.7902522421803,0.5562184501173151,0.5199550061984399,0.0,-5.8035701900711665,Happy / Excited
Pop,0.6382475809726865,0.683719024128204,108.65950720269109,0.6591877749642725,0.12604985980117508,0.0,-3.800795805957951,Happy / Excited
Pop,0.6035523228947571,0.5668508485687215,131.49399813149876,0.710729952087661,0.321929317825844,0.05148144209618061,-7.157990021844144,Happy / Excited
Pop,0.46597284397045463,0.7396752326147914,127.15555398150197,0.6779098406035853,0.2175991074963173,0.08388324478942125,-6.68314277767166,Angry / Intense
Pop,0.6320646071755057,0.6257368817079327,114.7347819515917,0.789877685198719,0.3238124523482045,0.06067548180003193,-2.889042385691342,Happy / Excited
Pop,0.5531505762449139,0.7318343565553957,113.34599865109816,0.7124166352488442,0.18047854184484732,0.02484979824963591,-4.309685949126173,Happy / Excited
Pop,0.42726689751497915,0.9010864730822552,102.90973927750447,0.5585811387212268,0.3737166310250102,0.0595831346981468,-4.25176036589569,Angry / Intense
Pop,0.6442518263896421,0.6485303872583703,104.54118442771252,0.6875804558193727,0.09842574327318326,0.06875598667088756,-5.794114763004277,Happy / Excited
Pop,0.42617542048112333,0.6114336990016408,124.19397181413436,0.6236275447196026,0.0766669406650353,0.032184360574595616,-5.0100668577825545,Angry / Intense
Pop,0.47395852369433056,0.5934754033258013,121.48074906036454,0.5351915658502676,0.0,0.0,-5.926894303423694,Angry / Intense
Pop,0.5966361348397007,0.8270427460339462,130.8648943480303,0.6640061470036573,0.1971475688145967,0.0,-5.53702627198478,Happy / Excited
Pop,0.5067012041619793,0.6887262272405708,105.59153584671516,0.7319346514241173,0.4299108369503867,0.01456199257715712,-4.6965765558021175,Happy / Excited
Pop,0.6535215987566669,0.6018535433736997,121.36138722715626,0.6812592400781795,0.21465141478232477,0.0,-5.450979651482115,Happy / Excited
Pop,0.6246997436868175,0.8241372329354051,132.38906239127812,0.8953182457511557,0.08489786556679259,0.06361603183603391,-5.133315988523297,Happy / Excited
Pop,0.8784704399826508,0.5530042057573819,105.40417236728835,0.6200607354555978,0.0,0.0,-7.018265323107396,Happy / Excited
Pop,0.5725590679714312,0.6910107170932591,146.1425625882383,0.7750423838186051,0.11346445165063955,0.0,-4.516161656986989,Happy / Excited
Pop,0.3519650189469037,0.8697750519025225,135.6916018108193,0.6330824347895295,0.0,0.08769361870827065,-5.729079690505236,Angry / Intense
Pop,0.7356724467960193,0.45866868094467594,109.0093746556934,0.6805243699718183,0.2070470890647113,0.0,-4.2543001353050025,Content / Peaceful
Pop,0.3898569355926109,0.6329144617974448,119.80443447567848,0.731443883405875,0.3067422317133335,0.0,-8.568228341471244,Angry / Intense
Pop,0.7416515232847765,0.689877681437551,106.7727019516517,0.8351151975522524,0.2173511951439288,0.07896485920319132,-5.364963037179782,Happy / Excited
Pop,0.8591121887322981,0.8606409010931846,114.2655377728139,0.7771570950954356,0.2968063924377721,0.08843157787661744,-7.429846921160209,Happy / Excited
Pop,0.652907718999766,0.7770109384219506,91.61890770365329,0.5616741487334225,0.0,0.0065296582777721116,-4.064915488408076,Happy / Excited
Pop,0.7753535578144042,0.6588913736503731,142.42923318356938,0.5419898541785109,0.0,0.01722261505516906,-4.731869102121386,Happy / Excited
Pop,0.5450957877858861,0.40190694799521487,116.66319940730817,0.5495530499495147,0.3004508823245058,0.038329912304842416,-7.37975957265471,Content / Peaceful
Pop,0.472919962399496,0.5228943773733259,117.05981354090243,0.7755142320501238,0.05214109304966846,0.04520232577589223,-6.560515236744882,Angry / Intense
Pop,0.4310690751606484,0.6371563568054531,102.4713651637094,0.6246350694652818,0.020318316111672757,0.11823625664581948,-5.429472896056542,Angry / Intense
Pop,0.4450411738011122,0.6756775892881066,116.31507925463755,0.6579030400466778,0.2921250050065138,0.05787538550236526,-6.561002295221055,Angry / Intense
Pop,0.46362726390329806,0.6169937963418027,83.47118252896622,0.5284808937801448,0.40503114011667873,0.1022483856750642,-5.998072079112757,Angry / Intense
Pop,0.636483544458365,0.6873500185452244,164.18321212682855,0.7919574911434577,0.18081236127788503,0.0,-8.712892640515145,Happy / Excited
Pop,0.5805195453800835,0.5592379105658836,96.66619435603488,0.6153427115757474,0.037767799457840784,0.10435708175362825,-3.736720486101099,Happy / Excited
Pop,0.5488041038025074,0.8275932966668031,119.16052461471428,0.5938715798671736,0.4284686115904486,0.046945502184232935,-7.574492308652912,Happy / Excited
Pop,0.5214491982874588,0.5449258095938292,97.25800403553495,0.7726177547531642,0.48641249607051956,0.0,-4.374061526618858,Happy / Excited
Pop,0.452403614631726,0.5915449539482365,109.11409113641696,0.5936009230320185,0.20727824419172405,0.0,-4.959086348440322,Angry / Intense
Pop,0.5424642835826295,0.6213262343760309,104.38654506937603,0.6223228669431667,0.3133086838738634,0.045045859381219036,-7.455110489597102,Happy / Excited
Pop,0.5648998458143839,0.7401664548046147,92.95892078317942,0.7343360192379935,0.10060643615812301,0.04852993342965797,-7.026518313085034,Happy / Excited
Pop,0.2792676849003222,0.4546949074540205,118.72127419992073,0.7059722501721483,0.06435250623433872,0.0519296229388687,-8.82304012453792,Sad / Dark
Pop,0.5400880302029025,0.5046780560285052,108.22245838296762,0.6847398671316415,0.07093799520740715,0.00077222278850873,-3.487414381571119,Happy / Excited
Pop,0.4634662195715277,0.7502830534478171,101.05439718013574,0.7329804177915283,0.41623529309868507,0.0,-7.093790510940954,Angry / Intense
Pop,0.6365608190770811,0.6256345536748409,123.56718810056964,0.619601481328418,0.212988468120935,0.012216138230396027,-3.1644358766803853,Happy / Excited
Pop,0.588163126495182,0.6905123194490242,111.821845508163,0.6312393775927507,0.13511627182705688,0.03972260711891484,-6.341968961640526,Happy / Excited
Pop,0.593466228534462,0.8990480958374527,131.06687055147538,0.647397646783216,0.38018208832459177,0.0,-9.576249070355708,Happy / Excited
Pop,0.3987870533623894,0.4255049694768973,112.72729773938038,0.6818418379189553,0.4514655968412924,0.03634636868820813,-5.938201057617729,Sad / Dark
Pop,0.6744108371775234,0.3846637629190538,121.53421837162848,0.7570865193886968,0.0,0.07718770216034646,-4.823007185011171,Content / Peaceful
Pop,0.48770681291487983,0.7259338239327542,152.06039286706593,0.6981866255058495,0.23723308794505044,0.0,-7.199688738929583,Angry / Intense
Pop,0.6745503724816369,0.547269940890936,119.07349355829089,0.6322342553234884,0.2718469738619588,0.03668310526434741,-3.4249201114842016,Happy / Excited
Pop,0.473497540171788,0.6176150077647955,103.3185442632654,0.6355706739923889,0.2565950739567278,0.057849430832267595,-7.344330648355251,Angry / Intense
Pop,0.680440888015849,0.8126765430565941,124.20152354835551,0.8676795812558067,0.08393162013446406,0.0,-9.057440497808557,Happy / Excited
Pop,0.7744066467233774,0.7285238787624869,117.16622993634317,0.707996862631982,0.03117664290524355,0.1422875989808413,-5.241557636049545,Happy / Excited
Pop,0.566409219190734,0.737091994867843,125.2151384760507,0.7023884024279132,0.08142883168320322,0.04357341785679979,-1.7359510070499327,Happy / Excited
Pop,0.7518130069232467,0.8411823951967277,110.33176485353222,0.581039517974142,0.1811319619850528,0.02278624561443473,-3.311616963058103,Happy / Excited
Pop,0.29613030554277714,0.8335460383352736,115.62988152131516,0.637311893005258,0.04818434371097488,0.0,-3.853658832076171,Angry / Intense
Pop,0.5609976950782606,0.49520469203107353,98.57381841904575,0.6464215300709872,0.45035322879340894,0.0070204324318197606,-8.506285906236212,Content / Peaceful
Pop,0.5131385403871084,0.6172731716302796,77.54670035587642,0.6745705133482188,0.16535982046869832,0.054810318240670924,-1.8020878101093096,Happy / Excited
Pop,0.7189847544321637,0.6177333571334204,101.40211136887494,0.9373359803249861,0.20888276510217324,0.02069646459564731,-5.548250174220007,Happy / Excited
Pop,0.5797127141151783,0.632676750569127,109.39506989679646,0.6253141058759608,0.19508700946760024,0.0,-6.925691565354329,Happy / Excited
Pop,0.5659645341537846,0.6194027339094974,140.55989482874034,0.4149030191606988,0.36372602778836927,0.08230425962488146,-9.646780464816299,Happy / Excited
Pop,0.49859686088794775,0.605427096080505,96.88732457923268,0.6022183312409125,0.033413623180125696,0.10761352217118114,-3.628643213705078,Angry / Intense
Pop,0.7407332642491239,0.7366006476851883,101.06422343174157,0.6275479733720227,0.2734061841841877,0.0,-4.074003139655224,Happy / Excited
Pop,0.5139511902762798,0.6050215030940483,128.66439952305237,0.724426331148604,0.14585507512713802,0.0779664901682124,-7.662126655199795,Happy / Excited
Pop,0.6423903410416396,0.7211721509562061,113.35680341029014,0.7126133022242118,0.012332963542204561,0.06620135096034506,-5.869804272885978,Happy / Excited
Pop,0.4715915469221441,0.7758811071004268,107.4348446418586,0.539153870363644,0.0,0.050300497567281985,-8.060858704992565,Angry / Intense
Pop,0.8132191272976548,0.40016847105395337,143.44684552435058,0.7011017467202619,0.18549303321944116,0.0,-4.701727771295858,Content / Peaceful
Pop,0.5443547946362728,0.7823962258419825,119.71341472993059,0.6950301761461878,0.14545816816792162,0.017152718813946626,-4.884396462215881,Happy / Excited
Pop,0.29347474110150623,0.48821774934731443,129.14896141034072,0.6970865438127942,0.17240249954709813,0.020921696653269657,-4.804836589276658,Sad / Dark
Pop,0.4690360479535958,0.5566034329517225,120.93767882646523,0.5821627222384969,0.2612379133571708,0.0,-3.4416887253487127,Angry / Intense
Pop,0.6208896223619564,0.6807235681176651,132.7403647591827,0.8465474444462577,0.3521555097527196,0.0,-8.059153933471404,Happy / Excited
Pop,0.4562772133456482,0.6531309260253001,125.76488530703685,0.6074256186846535,0.22801501467156177,0.0,-6.723035605983896,Angry / Intense
Pop,0.3390008354727667,0.5392120104666915,97.724730915755,0.5824126747022668,0.3580462694911759,0.0,-0.23523587032521842,Angry / Intense
Pop,0.6239976851321334,0.6721803348433849,105.1246332972818,0.7500309879408992,0.11365432606433393,0.026100490732268073,-0.37983092346241065,Happy / Excited
Pop,0.5355910150413026,0.7879127991542811,107.45235362311169,0.6765011509503038,0.4656200953453265,0.0,-1.8751028840061426,Happy / Excited
Pop,0.6561627903183214,0.5825039868926879,127.48611608583282,0.7772554449626731,0.2932714943325795,0.0,-6.954274351649737,Happy / Excited
Pop,0.5128722046672743,0.6410679885079945,127.31008146326018,0.6977701000933254,0.0,0.03900989255029816,-4.278828509432354,Happy / Excited
Pop,0.633968567189656,0.7796936870665546,130.50883231823357,0.7259180079228438,0.18947514328120296,0.0,-4.640763561734828,Happy / Excited
Pop,0.5811531530744667,0.6825894604634448,98.84877136269536,0.5718943459591738,0.3579729279999355,0.018022242307167247,-4.136998605254751,Happy / Excited
Pop,0.5542477564195692,0.6535707367394894,132.07425708963996,0.6283955271782626,0.2144181165411475,0.0,-6.368992454864631,Happy / Excited
Pop,0.5036241814797041,0.6766560525960456,110.81877067504784,0.8055756125573521,0.06580890466707442,0.010656417791932047,-6.37946211654835,Happy / Excited
Pop,0.76704668265306,0.6735865731813889,133.47766809202952,0.5314439626963028,0.24005753988038883,0.06448153978117185,-5.335432021449152,Happy / Excited
Pop,0.7098220562598028,0.5879253859879554,139.1402116027837,0.9098898123619251,0.14557421593405115,0.0,-2.593231045764598,Happy / Excited
Pop,0.7869358218596069,0.5872567967416078,111.69719774356214,0.6518215391139494,0.0,0.0,-7.508281533504135,Happy / Excited
Pop,0.4348303652343808,0.6458378135135863,121.5132209880478,0.8350500492814077,0.05024689388918138,0.06921611992382919,-5.927977688451018,Angry / Intense
Pop,0.5425804435521351,0.7309783390599924,101.15916967656553,0.7182409746184051,0.22496783123195843,0.04462256320040746,-4.9216627121843635,Happy / Excited
Pop,0.9182950209866342,0.5734712018898421,110.03504567497274,0.6176859473575236,0.11667843212596181,0.0,-3.1219669377848964,Happy / Excited
Pop,0.7630756371984783,0.5815104447500629,105.51466640343656,0.7271415556386405,0.11716654335785433,0.05164659088777554,-5.094153958297401,Happy / Excited
Pop,0.32263838275041523,0.8357006241596074,144.93816509643284,0.6187211309515614,0.14184476600960239,0.03429326953624525,-4.83108642002595,Angry / Intense
Pop,0.6487816409009246,0.891224544651962,115.34579158758926,0.6001702755461547,0.0,0.0,-5.566253945747595,Happy / Excited
Pop,0.8191836795276681,0.5878866441156595,121.35681927458347,0.6783577103927249,0.3782589910172126,0.1463466212936811,-6.561737545840641,Happy / Excited
Pop,0.47658408362226673,0.7752993052482886,128.22837234439467,0.8646707325736034,0.2875892277988946,0.002035395460647023,-4.318690338615381,Angry / Intense
Pop,0.7163055370874362,0.7484578617436837,125.60911046660947,0.7866674689589155,0.3753943385668509,0.08910794955187637,-4.202580224820714,Happy / Excited
Pop,0.5249322879524719,0.6676056423719987,136.09763449762536,0.5983064329012764,0.25530099633093517,0.0003330593836319666,-5.442510354130365,Happy / Excited
Pop,0.7417677793910948,0.6729318881623885,118.69654822234223,0.5440143859020081,0.3119380349040831,0.052274209057053767,-1.1734905533890796,Happy / Excited
Pop,0.5038332647570499,0.6762980393196727,121.74075525566133,0.8377453279763475,0.18570567014195719,0.033951076288516964,-4.284206980566921,Happy / Excited
